player_id,first_name,last_name,hand,birth_date,country_code
208631,Dagmara,Siara,U,19880217.0,POL
208632,Maria,Spenceley,R,19880829.0,GBR
208633,Marcela,Vojtiskova,L,19871016.0,CZE
208634,Vendula,Plechata,U,19860528.0,CZE
208635,Eva,Brozova,U,19870719.0,CZE
208636,Jitka,Kleisnerova,L,19870303.0,CZE
208637,Daria,Neretina,U,19800118.0,RUS
208638,Diane,Filip,R,19861129.0,DEN
208639,Michaela,Bjornstrom,U,19840315.0,FIN
208640,Filipa,Ribeiro,U,19881018.0,POR
208641,Daria,Holodnik,U,19861126.0,POL
208642,Aneta,Turaj,U,19850917.0,POL
208643,Ivana,Belancic,U,19770331.0,SRB
208644,Olena,Leonchuk,R,19870505.0,UKR
208645,Anastasia,Ulikhina,U,19891210.0,RUS
208646,Ekaterina,Krylova,U,19890515.0,RUS
208647,Anastasia,Revzina,R,19890620.0,RUS
208648,Nina,Maglatyuk,U,19860112.0,RUS
208649,Alexandra,Aleksieva,U,19871109.0,BUL
208650,Hristiana,Gocheva,U,19851130.0,BUL
208651,Emilie,Van Boekel,U,19880502.0,NED
208652,Sofia,Thomaidou,U,19880722.0,GRE
208653,Ira,Aleksova,U,19870415.0,MKD
208654,Victoria,Valls Comamala,U,19870817.0,ESP
208655,Laura,Moares,R,19851008.0,ARG
208656,Claire,Lablans,U,19870508.0,NED
208657,Angelina,Ledovskaya,U,19870208.0,RUS
208658,Alexandra,Kazanova,L,19860403.0,RUS
208659,Ana Cristina,Moreno,U,19860409.0,MEX
208660,Natalie,Castro,U,19850304.0,MEX
208661,Marisol,Aguilar,U,19880309.0,MEX
208662,Andrea,Espinosa,U,19880125.0,MEX
208663,Jovana,Miletic,U,19870805.0,SRB
208664,Michaela,Bressan,U,19870116.0,ITA
208665,Ana,Gonzalez Herreros,U,19870726.0,ESP
208666,Margarita,Spicin,U,19890120.0,ISR
208667,Andreea Patricia,Braica,R,19861119.0,ROU
208668,Andra Iulia,Savu,U,19870711.0,ROU
208669,Lavinia,Toader,U,19830813.0,ROU
208670,Cristina Mirela,Prodanel,U,19880726.0,ROU
208671,Anisoara,Popescu,U,19821121.0,ROU
208672,Anca,Dumitru,U,19860808.0,ROU
208673,Laura,Popescu,U,19860208.0,ROU
208674,Laura,Barbu,U,19871014.0,ROU
208675,Raluca,Nedelea,U,19880323.0,ROU
208676,Iva,Velkovska,U,19880417.0,MKD
208677,Adina Maria,Gabor,U,19890523.0,ROU
208678,Alice Maria,Tunaru,U,19871024.0,ROU
208679,Delia,Damaschin,U,19890411.0,ROU
208680,Julija,Sabanov,U,19870802.0,SRB
208681,Dunja,Antunovic,L,19861011.0,HUN
208682,Maria,Seppi,U,19870626.0,ITA
208683,Afreen,Jahan,R,19870828.0,IND
208684,Sagarika,Phadke,R,19870203.0,IND
208685,Ceylan,Engin,U,19880707.0,TUR
208686,Sanja,Racic,R,19880330.0,BIH
208687,Ana,Tomasevic,U,19860710.0,SCG
208688,Bojana,Minic,U,19840515.0,SCG
208689,Ivana,Milutinovic,U,19900313.0,SRB
208690,Jovana,Rasovic,U,19870301.0,SCG
208691,Bernadetta,Birkas,U,19880429.0,SRB
208692,Dian,Mayasari,U,19880508.0,INA
208693,Widhi,Setyorini,U,19881030.0,INA
208694,Ida,Sutedja,U,19820106.0,INA
208695,Elizabeth,Dolan,R,19860128.0,USA
208696,Erika,Perez,R,19890811.0,CAN
208697,Maria,Milic,U,19870707.0,CAN
208698,Charlotte,Douwma,U,19871207.0,FRA
208699,Fleur,Van Haasteren,U,19850513.0,NED
208700,Gala,Gasset Pinon,U,19851219.0,ESP
208701,Carola,Gonzalez King Garibo,U,19870410.0,ESP
208702,Udanthi,Narahenpitage,R,19850327.0,SRI
208703,Dinali,De Silva,U,19900314.0,SRI
208704,Kamonthip,Saovana,R,19880511.0,THA
208705,Melissa,Percy,U,19870520.0,GBR
208706,Jeong Eun,Park,U,19840707.0,KOR
208707,Milena,Tona,U,19890627.0,ITA
208708,Alessia,La Monaca,U,19860607.0,ITA
208709,Carla,Genovese,R,19850318.0,ITA
208710,Urska,Klemenc,U,19880428.0,SLO
208711,Martine,Poos,U,19810626.0,LUX
208712,Stefanie,Alfery,R,19870408.0,GER
208713,Laura,Sadria,L,19890731.0,GER
208714,Martina,Bartosova,R,19851220.0,SVK
208715,Ornella,Gentile,L,19880909.0,BEL
208716,Natasa,Vuckovic,R,19860514.0,SRB
208717,Stanca,Muresan,R,19870527.0,ROU
208718,Whitney,Robards,U,19851225.0,USA
208719,Laura,Mcgaffigan,U,19850506.0,USA
208720,Jessica,Mezo,R,19860828.0,SUI
208721,Hana,Vaculinova,R,19870509.0,CZE
208722,Irina,Cybina,R,19870407.0,LTU
208723,Agata,Komorowska,U,19850905.0,POL
208724,Joanie,Macken,U,19860215.0,IRL
208725,Alexandra,Kiesl,R,19880104.0,GER
208726,Belfin,Sumbul,U,19880210.0,TUR
208727,Dina,Senkina,R,19870326.0,RUS
208728,Ezgi,Albayrak,U,19890511.0,TUR
208729,Dilara,Naibi,U,19890416.0,TUR
208730,Mitsumi,Kawasaki,R,19830909.0,JPN
208731,Maria,Temez Fernandez,U,19870925.0,ESP
208732,Marjorie,Muller,U,19790416.0,RSA
208733,Magdalena,Ekert,R,19880430.0,POL
208734,Barbara,Lado,U,19770728.0,HUN
208735,Anica,Wuensche,U,19850524.0,GER
208736,Marlena,Metzinger,R,19870228.0,AUT
208737,Jana,Mackova,U,19870310.0,SVK
208738,Lenka,Broosova,R,19870723.0,SVK
208739,Paulina,Jorquera,L,19880605.0,CHI
208740,Mariela,Cornejo,U,19761106.0,CHI
208741,Maria Ignacia,Gioria,U,19860308.0,ARG
208742,Soledad,Podlipnik,R,19880109.0,CHI
208743,Kaja,Smole,U,19860710.0,SLO
208744,Jessica,Homberg,U,19870117.0,GER
208745,Nathalie,Du Vigneaud,U,19801105.0,BEL
208746,Geraldine,Roma,L,19860329.0,SWE
208747,Annabel,Bann,R,19890913.0,GBR
208748,Naoko,Ueshima,U,19871031.0,JPN
208749,Julia,Chergova,U,19860915.0,BUL
208750,Vasiliki,Simouli,U,19851003.0,GRE
208751,Komang Sri,Maryati,U,19890326.0,INA
208752,Penporn,Chantawannop,R,19890210.0,THA
208753,Astri,Purnawati,U,19870930.0,INA
208754,Nancy,Metriya,R,19880126.0,INA
208755,Fiona,Gracia Tjipto,U,19900428.0,INA
208756,Rosidah,Kusuma Dewi,U,19860425.0,INA
208757,Noriko,Uehara,U,19890124.0,JPN
208758,Emi,Sakurai,R,19770926.0,JPN
208759,Saori,Oda,U,19900108.0,JPN
208760,Sae,Kato,U,19830131.0,JPN
208761,Irina,Adetu,U,19880919.0,ROU
208762,Matulanda,Lumanauw,U,19840221.0,INA
208763,Maria,Rakhmanina,U,19851008.0,RUS
208764,Nina,Makarova,U,19880508.0,GEO
208765,Hadjer,Bouali,U,19880610.0,ALG
208766,Birgit,Riederer,U,19771124.0,AUT
208767,Sylvia,Koning,U,19560128.0,ESA
208768,Guadalupe,Padilla,U,19850715.0,ARG
208769,Marcia,Secondo,U,19850126.0,ARG
208770,Masha,Bayser,R,19840211.0,USA
208771,Karla,Portillo,U,19860120.0,ESA
208772,Suzana,Kuffner,R,19870109.0,BRA
208773,Emilia,Bindi,U,19880905.0,ARG
208774,Paola,Doldan Gonzalez,R,19860907.0,PAR
208775,Briggitt,Marcovich,R,19891213.0,VEN
208776,Jessica,Palma,U,19890118.0,VEN
208777,Anna,Karavayeva,R,19851024.0,UKR
208778,Dariana,Kozmina,R,19871009.0,UKR
208779,Karina,Porushkevich,L,19880811.0,USA
208780,Anastasiya,Slyusarchyk,R,19880312.0,UKR
208781,Irina,Matiychyk,R,19880729.0,UKR
208782,Luisa,Cantu,U,19880530.0,MEX
208783,Dragana,Jakovljevic,R,19860302.0,AUS
208784,Alexandra,Valarezo,U,19870208.0,ECU
208785,Maraike,Biglmaier,R,19870727.0,GER
208786,Karina,Tomaszewska,U,19861109.0,POL
208787,Ericka,Penaranda,U,19900531.0,BOL
208788,Lisa,Nystrom Skold,U,19860117.0,SWE
208789,Mona,Mansour,U,19890331.0,SWE
208790,Socorro,Trumpeta,U,19640603.0,PHI
208791,Ivy Kristel,De Castro,U,19880205.0,PHI
208792,Ana Regina,Buenviaje,U,19890925.0,PHI
208793,Conchita Corazon,Zoleta,R,19890322.0,PHI
208794,Lourdes,Manulat,U,19660524.0,PHI
208795,Edilyn,Balanga Margate,U,19880421.0,PHI
208796,Aileen,Rogan,U,19810929.0,PHI
208797,Denise,Dy,R,19890516.0,PHI
208798,Trudy Gine,Amoranto,U,19900708.0,PHI
208799,Suncica,Strkic,U,19890727.0,BIH
208800,Vanja,Radunovic,U,19890605.0,MNE
208801,Mariana,Majic,U,19870830.0,CRO
208802,Maja,Sujica,R,19890807.0,CRO
208803,Miljana,Jocic,U,19880524.0,SRB
208804,Tijana,Koprivica,U,19870225.0,SRB
208805,Alja,Zec Peskiric,U,19890209.0,SLO
208806,Ina,Hadziselimovic,R,19880129.0,BIH
208807,Nikolina,Renic,U,19880528.0,GER
208808,Marija,Olujic,U,19880201.0,CRO
208809,Ana Rosa,Cabeza Candela,U,19881223.0,ESP
208810,Michelle,Pang,U,19880510.0,PHI
208811,Anthea,Murfet,U,19890704.0,PHI
208812,Maria Shirley,Valler,U,19780812.0,PHI
208813,Martina,Fratini,U,19890610.0,ITA
208814,Valentina,Rossi,U,19820626.0,ITA
208815,Marta,Arnes Cacho,U,19890620.0,ESP
208816,Sayaka,Yoshino,U,19830623.0,JPN
208817,Tzu Chen,Hsu,U,19891219.0,TPE
208818,Wen Ling,Wang,U,19880728.0,TPE
208819,Yu Ting,Lin,R,19870329.0,TPE
208820,Wei Fang,Kung,U,19871029.0,TPE
208821,Moe,Tsubuku,U,19850124.0,JPN
208822,Juliana,Franco,U,19880614.0,COL
208823,Adriana,Herran Giraldo,U,19831205.0,COL
208824,Marcela,Vanegas Bello,U,19851231.0,COL
208825,Karen Natalia,Martinez Bernal,U,19880303.0,COL
208826,Carolina,Gutierrez,U,19871014.0,COL
208827,Juliana,Alzate,U,19890526.0,COL
208828,Andrea,Giraldo,U,19880119.0,COL
208829,Angelica,Torres,U,19890928.0,COL
208830,Juanita,Munoz,U,19880505.0,COL
208831,Diana,Torres,U,19880330.0,COL
208832,Natalia,Garay,U,19881220.0,COL
208833,Daniela,Castillo,U,19881125.0,COL
208834,Tsippy,Waterman,R,19850329.0,NED
208835,Orian,Ben Haim,U,19900620.0,ISR
208836,Hila,Elster,U,19890102.0,ISR
208837,Shani,Arnon,U,19890703.0,ISR
208838,Fadzai,Mawisire,U,19880213.0,ZIM
208839,Ghizela,Schutte,R,19870107.0,RSA
208840,Abigail,Olivier,U,19891022.0,RSA
208841,Anna,De Bruyn,R,19810414.0,RSA
208842,Justine,Sutherland,U,19880816.0,RSA
208843,Jenna May,Osborne,R,19880926.0,RSA
208844,Elze,Potgieter,R,19880315.0,RSA
208845,Claudia,Sanua,U,19880101.0,RSA
208846,Fadzai,Masiyazi,U,19870526.0,ZIM
208847,Joanne,Schickerling,R,19851114.0,RSA
208848,Vandana,Murali,R,19880126.0,IND
208849,Tatiany,Tangerino,U,19880720.0,BRA
208850,Myrella,De Paula,U,19870403.0,BRA
208851,Fernanda,Martins,U,19860713.0,BRA
208852,Maria,Miziouk,U,19880630.0,RUS
208853,Lorena,Piedras,U,19900725.0,MEX
208854,Aline,Berkenbrock,R,19890325.0,BRA
208855,Stephanie,Vieira,U,19870913.0,BRA
208856,Fernanda,Zacouteguy,U,19880704.0,BRA
208857,Natasha,Vieira,R,19880620.0,VEN
208858,Uthumporn,Pudtra,R,19891112.0,THA
208859,Ratchaya,Chaichanachaicharn,R,19891024.0,THA
208860,Maria Jose,Vallasciani,R,19870628.0,ARG
208861,Manuela,Esposito,U,19880517.0,ARG
208862,Camila,Deluchi,U,19880226.0,ARG
208863,Maria Dolores,Pazo,R,19870602.0,ARG
208864,Shilpa,Goel,U,19860725.0,IND
208865,Samia,Jalali,R,19850903.0,IND
208866,Amy,Robinson,U,19861208.0,GBR
208867,Simone,Stohr,U,19821025.0,GER
208868,Anum,Saeed,U,19880820.0,PAK
208869,Charlotte,Soubrie,U,19890307.0,FRA
208870,Erin,Heeder,U,19850113.0,USA
208871,Daria,Petrovic,R,19881024.0,SRB
208872,Maria,Guerreiro,U,19890927.0,POR
208873,Liliana,Pereira,U,19860714.0,POR
208874,Sarah,Benad,U,19860221.0,AUS
208875,Jenny,Frisell,R,19880708.0,SWE
208876,Sonia,Corominas Plaja,U,19870418.0,ESP
208877,Barbora,Bozkova,L,19880314.0,CZE
208878,Chiara,Petrazzuolo,U,19871005.0,ITA
208879,Therese,Tisseverasinghe,R,19880105.0,AUS
208880,Rebecca,Alessi,R,19890223.0,ITA
208881,Manon,Garcia,U,19880710.0,FRA
208882,Liene,Linina,R,19880912.0,LAT
208883,Federica,Suess,U,19871027.0,GER
208884,Alexandra,Martin Sanchez,U,19900406.0,ESP
208885,Svenja,Haymann,U,19851205.0,GER
208886,Rana,El Derwy,R,19880714.0,EGY
208887,Rana,Zafer,R,19890614.0,EGY
208888,Viktoriya,Agryutenkova,U,19880115.0,RUS
208889,Yasmin,Hamza,U,19890309.0,EGY
208890,Jenny,Saarnilina,U,19880916.0,FIN
208891,Ana,Milosavljevic,R,19861207.0,RSA
208892,Julie,Uwague,U,19881119.0,NGR
208893,Sayaka,Yoshimoto,U,19840705.0,JPN
208894,Ebelechukwu,Chukwuweteli,U,19890501.0,NGR
208895,Sabrina,Allaut,R,19880217.0,GER
208896,Elisa,Sarmiento Aranda,R,19891205.0,CUB
208897,Paola,Dominguez,U,19841022.0,MEX
208898,Caroline,Nothnagel,R,19880122.0,GER
208899,Michaela,Kopacin,U,19890114.0,AUT
208900,Nerea,Irisarri Duran,U,19880619.0,ESP
208901,Vita,Moskaliova,U,19870509.0,BLR
208902,Lilian,Ighodaro,U,19771101.0,NGR
208903,Temitope,Bamidele,U,19850411.0,NGR
208904,Yue,Yu,U,19860120.0,CHN
208905,Yuan Yuan,Shi,U,19880701.0,CHN
208906,Yuka,Izumi,U,19851027.0,JPN
208907,Di,Hu,U,19880630.0,CHN
208908,Jing,Zhou,U,19870512.0,CHN
208909,Wen,Zhao,U,19870429.0,CHN
208910,Nadia,Lee,R,19880905.0,GBR
208911,Catarina,Muller,U,19890417.0,POR
208912,Carly,Petit,U,19860623.0,FRA
208913,Barbara,Kvelstein,U,19880514.0,EST
208914,Ana Laura,Ochoa Magana,R,19880220.0,MEX
208915,Judith,Collado,U,19900310.0,MEX
208916,Gracia,Fuentes,U,19890225.0,MEX
208917,Maria Ines,Leal,U,19661222.0,MEX
208918,Mihaela Alina,Stanila,U,19861108.0,ROU
208919,Danira,Fabijanovic,R,19881122.0,CRO
208920,Emily,Quin,L,19830509.0,GBR
208921,Georgina,Hingley,U,19860219.0,GBR
208922,Erika,Venere,L,19810609.0,ITA
208923,Jessica,Weeks,U,19880612.0,GBR
208924,Catherine,Fall,U,19881113.0,GBR
208925,Katarina,Milinkovic,R,19880701.0,SRB
208926,Zorica,Petrov,U,19880608.0,SRB
208927,Majdouline,Akrate,L,19890730.0,MAR
208928,Hind,Belkarmouss,U,19870205.0,MAR
208929,Rita,Bengelloun Touimy,U,19890528.0,MAR
208930,Tania,Varela Alvarado,R,19870701.0,ECU
208931,Caitlin,Steel,U,19900624.0,GBR
208932,Daniela,Gudelj,U,19880303.0,CRO
208933,Anna Marie,Atelj,R,19870201.0,AUS
208934,Mateja,Horvat,R,19880131.0,CRO
208935,Marcia,Almada,U,19860917.0,MEX
208936,Valentina,Fauviau,R,19900614.0,FRA
208937,Malin,Grimshorn,R,19850705.0,SWE
208938,Sandra,Hribar,U,19870727.0,SWE
208939,Marina,Yudanov,U,19891018.0,SWE
208940,Sabina,Gunnarsson,R,19880212.0,SWE
208941,Sandra,Wikstrom,R,19881116.0,SWE
208942,Gluay,Kampookaew,R,19880416.0,DEN
208943,Ann Marie,Modric,U,19860425.0,SWE
208944,Silvia Elena,Irimescu,U,19880808.0,ROU
208945,Katharina,Scholtisek,R,19820519.0,GER
208946,Grace,Hannah,U,19890416.0,IND
208947,Esha,Sanghvi,U,19870718.0,IND
208948,Sarah,Schulze,U,19860106.0,GER
208949,Anahita,Jagtiani,U,19890608.0,IND
208950,Preethi,Shravan,R,19870316.0,IND
208951,Martina,Andornino,U,19880718.0,ARG
208952,Jolien,Kroese,U,19860905.0,NED
208953,Anna,Niemiec,R,19860322.0,POL
208954,Hanna,Albowicz,U,19910204.0,POL
208955,Lenka,Danielova,R,19880425.0,CZE
208956,Tereza,Sykorova,U,19810206.0,CZE
208957,Hitomi,Konno,U,19831219.0,JPN
208958,Nana,Tsuchiya,U,19850725.0,JPN
208959,Ayako,Isogai,U,19860719.0,JPN
208960,Nozomi,Aiba,U,19861109.0,JPN
208961,Antia,Ghiorghiu,U,19880307.0,ROU
208962,Justina,Derungs,R,19900301.0,SUI
208963,Randi,Schuler,U,19870211.0,USA
208964,Kewa,Nichols,U,19860701.0,USA
208965,Hala,Sufi,U,19850809.0,USA
208966,Dasha,Cherkasova,U,19870606.0,USA
208967,Biljana,Gajic,U,19861028.0,SWE
208968,Berveine,Mohammed,R,19831206.0,AUS
208969,Anastasia,Cherkashin,U,19861022.0,ISR
208970,Natasha,Karolyi,R,19880205.0,AUT
208971,Sofi,Papadopoulou,U,19890321.0,SWE
208972,Seema,Maybud,R,19870807.0,NED
208973,Ioana Alexandra,Oprea,L,19891212.0,ROU
208974,Kim,Van Der Horst,U,19890728.0,NED
208975,Suzanna,Mansour,U,19861013.0,USA
208976,Franziska,Goetz,R,19881125.0,GER
208977,Petra,Vogel,L,19890728.0,SUI
208978,Annette,Aksdal,U,19861009.0,NOR
208979,Idunn,Hertzberg,R,19880215.0,NOR
208980,Ines,Moura,U,19810614.0,POR
208981,Patricia,Lopez Illan,R,19860817.0,ESP
208982,Sevil,Aliyeva,R,19910323.0,AZE
208983,Larikah,Russell,R,19850227.0,BAH
208984,Colleen,Rielley,U,19880209.0,USA
208985,Alexandra,Poorta,R,19880902.0,NED
208986,Elitsa,Mileva,U,19900112.0,BUL
208987,Blair,Di Sesa,U,19830904.0,USA
208988,Jelena,Durisic,U,19890412.0,SLO
208989,Simone,Templeton,U,19881010.0,USA
208990,Jessica,Williams,R,19870304.0,USA
208991,Inga,Beermann,U,19880623.0,GER
208992,Andreea Laura,Niculescu,U,19860604.0,CAN
208993,Austin,Smith,U,19860601.0,USA
208994,Emma,Kidd,U,19800402.0,AUS
208995,Preethi,Mukundan,R,19850629.0,USA
208996,Christala,Andrews,U,19890709.0,USA
208997,Krista,Damico,U,19900423.0,USA
208998,Branka,Savic,U,19830305.0,AUS
208999,Marie,Matrka,U,19830721.0,USA
209000,Ashley,Joelson,U,19861113.0,USA
209001,Arthi,Duraisamy,U,19881126.0,IND
209002,Harpreet,Gill,R,19860304.0,IND
209003,Laia,Santamaria Colomer,U,19880504.0,ESP
209004,Julia,Doci,U,19870308.0,ROU
209005,Anna,Boada Plade Llorens,U,19881202.0,ESP
209006,Anastasia,Solomko,U,19880623.0,KAZ
209007,Ortansa Nicoleta,Danciu,U,19871002.0,ROU
209008,Teodora Lavinia,Cazan,R,19861125.0,ROU
209009,Abbie,Probert,R,19890217.0,GBR
209010,Emma,Tomlinson,U,19850720.0,GBR
209011,Rosanna,Hatch,R,19870724.0,GBR
209012,Kerstin,Kreis,U,19900425.0,GER
209013,Irina,Carrillo Marti,U,19901225.0,ESP
209014,Ana,Ruiz Fernandez,U,19890503.0,ESP
209015,Mireia,Gonzalez Bosch,U,19880717.0,ESP
209016,Diana,Toma,U,19880515.0,AUT
209017,Veronica,Garcia Herrera,U,19900714.0,ESP
209018,Kinga,Kozlowska,U,19860820.0,POL
209019,Joanna,Dobrowolska,U,19880723.0,POL
209020,Latrell,Reed,U,19891212.0,USA
209021,Martha,Montano,U,19790908.0,MEX
209022,Astrid,Thomsen,U,19900126.0,MEX
209023,Michelle,Suarez,U,19900413.0,MEX
209024,Paulina,Zuniga,U,19860909.0,MEX
209025,Vanja,Tomic,U,19900814.0,BIH
209026,Selma,Babic,U,19880721.0,BIH
209027,Petra,Viskovic,U,19880906.0,CRO
209028,Maja,Tadic,U,19880713.0,BIH
209029,Selma,Salkovic,U,19880826.0,CRO
209030,Ivana,Gala,U,19870508.0,CRO
209031,Beate,Knauber,U,19670107.0,GER
209032,Sheryl,Gershon,U,19850920.0,USA
209033,Paulina,Schippers,U,19910402.0,GUA
209034,Klaartje,Van Baarle,R,19640913.0,BEL
209035,Yvanna,Kurlak,U,19901004.0,GBR
209036,Michaela,Ince,R,19890506.0,GBR
209037,Elena,Jetcheva,R,19890711.0,BUL
209038,Kristyna,Sramkova,U,19881230.0,CZE
209039,Mi Hee,Jung,U,19840313.0,KOR
209040,Busra,Demirtas,U,19900305.0,TUR
209041,Deniz,Atas,U,19860804.0,TUR
209042,Ute,Schnoy,R,19870719.0,GER
209043,Amanda,Fish,U,19850319.0,USA
209044,Blakeley,Griffith,U,19841114.0,USA
209045,Desiree,Alesiani,U,19880206.0,ITA
209046,Katharina,Jacob,R,19840610.0,GER
209047,Angela,Werschel,U,19880731.0,GER
209048,Mariella,Greschik,U,19890320.0,GER
209049,Ashley,Spicer,R,19870917.0,USA
209050,Whitney,Wilson,U,19890109.0,USA
209051,Linsey,Jacks,U,19850613.0,GBR
209052,Ainsley,Fairhead,R,19861128.0,AUS
209053,Thaddea,Lock,R,19870323.0,GBR
209054,Leigh,Walsh,U,19870506.0,IRL
209055,Laura,Milner,U,19890315.0,IRL
209056,Caroline,Larsson,U,19870323.0,SWE
209057,Mariana,Levova,R,19900326.0,BUL
209058,Andra,Gavril,U,19880327.0,ROU
209059,Chie,Hayasaka,U,19870621.0,JPN
209060,Joanna,Craven,U,19881223.0,GBR
209061,Patricia,Vollmeier,R,19881108.0,SLO
209062,Caroline,Stevens,U,19900102.0,BEL
209063,Florence,De Vrye,R,19890127.0,BEL
209064,Ariane,Masschelein,R,19890505.0,BEL
209065,Julie,Wijnakker,U,19870616.0,BEL
209066,Marlene,Ryan,U,19880329.0,USA
209067,Joanna,Zwirbulis,U,19890915.0,POL
209068,Olesia,Nazarova,U,19870828.0,RUS
209069,Irina,Malashok,U,19860803.0,UKR
209070,Sandra,Podolak,R,19900330.0,POL
209071,Paula,Dinuta,U,19890716.0,ROU
209072,Roxanne,Sammel,R,19880705.0,GBR
209073,Melissa,Ryan,U,19860801.0,USA
209074,Natasha,Hillyer,R,19880919.0,GBR
209075,Katy,Shaw,R,19851210.0,GBR
209076,Martina,Sebastiani,U,19881029.0,ITA
209077,Veronica,Del Piano,U,19850208.0,ITA
209078,Tatsiana,Teterina,R,19890511.0,BLR
209079,Dominika,Kocwin,U,19881228.0,POL
209080,Francesca,Kinsella,R,19870904.0,GBR
209081,Ly Huong,Dinh,R,19841129.0,NED
209082,Alisee,Hirt,U,19860615.0,SUI
209083,Ramona,Erb,U,19881010.0,SUI
209084,Ingrid,Cseh,U,19870730.0,ROU
209085,Mihaela Florina,Bunea,R,19891002.0,ROU
209086,Kanako,Kozawa,U,19830607.0,JPN
209087,Aika,Osawa,U,19900920.0,JPN
209088,Erina,Kikuchi,U,19890712.0,JPN
209089,Darya,Nakidaylo,R,19891230.0,UKR
209090,Teona,Tsertsvadze,R,19900115.0,GEO
209091,Miyoko,Takahashi,R,19860628.0,JPN
209092,Alex,Graebe,U,19870117.0,USA
209093,Ayaka,Ito,U,19890217.0,JPN
209094,Misato,Tashiro,U,19870215.0,JPN
209095,Marsela,Gunawan,U,19900527.0,INA
209096,Sasirin,Borwornchokchai,R,19900223.0,THA
209097,Valentina,Tizzano,L,19850409.0,ITA
209098,Maria,Sinigaglia,U,19890513.0,ARG
209099,Yamila,Halle,R,19880610.0,ARG
209100,Malena,Gordo,R,19900331.0,ARG
209101,Agustina,Llaver,U,19870818.0,ARG
209102,Parichart,Charoensukployphol,R,19901221.0,THA
209103,Yana,Kireeva,R,19900129.0,RUS
209104,Daria,Razarenova,R,19890407.0,RUS
209105,Anastasia,Petukhova,R,19890404.0,RUS
209106,Tanya,Klenkoski,R,19860614.0,AUS
209107,Alessandra,Ferrazzi,R,19881119.0,ITA
209108,Claudia,Pontoglio,U,19880205.0,ITA
209109,Antonia,Kolovou,U,19900119.0,GRE
209110,Tanja,Kovacevic,R,19870203.0,AUS
209111,Alexandra,Sakalaridi,U,19890320.0,GRE
209112,Stella,Papaspyrou,L,19900425.0,GRE
209113,Tatiana,Cutrona,U,19870430.0,BEL
209114,Maria,Komissarova,U,19891222.0,RUS
209115,Julia,Spiridonova,U,19900512.0,RUS
209116,Marcela,Rivero,R,19900115.0,BOL
209117,Lorena,Aviles,U,19910120.0,ECU
209118,Claudia,Hidalgo,U,19900602.0,ECU
209119,Claudine,Paulson,U,19900310.0,ECU
209120,Rocio,Galan,U,19881014.0,COL
209121,Karina,Kedzo,U,19891114.0,VEN
209122,Andrea,Ferrari,U,19890102.0,VEN
209123,Roxana,Alexandru,R,19880407.0,CAN
209124,Sarah,Aulombard,R,19871025.0,FRA
209125,Martha Carolina,Bello Urbina,U,19870427.0,COL
209126,Jessica,Ferguson,U,19811223.0,USA
209127,Megan,Garcia,U,19890204.0,USA
209128,Mariana,Gonzalez,U,19881111.0,MEX
209129,Rosa Maria,Mendoza,U,19900806.0,PER
209130,Denise,Giler,U,19871222.0,ECU
209131,Jacqueline,Bohannon,R,19830608.0,USA
209132,Mai,Fujii,R,19840713.0,JPN
209133,Ximena,Aguilar,U,19890616.0,MEX
209134,Natalia,Lifshitz,U,19830620.0,MEX
209135,Valentina,Ramirez,U,19890813.0,MEX
209136,Melody,Paschal,R,19830708.0,USA
209137,Sarah,Serrano,U,19910314.0,USA
209138,Virginia,Bigliardi,R,19860110.0,ARG
209139,Denise,Kirbijikian,R,19890802.0,ARG
209140,Sara,Di Paolo,R,19870823.0,ITA
209141,Aleksa,Costa,U,19870220.0,BRA
209142,Gabriela,Rangel,R,19891001.0,BRA
209143,Isabela,Kulaif,U,19870108.0,BRA
209144,Ksenia,Sidorova,U,19881030.0,RUS
209145,Antonia,Fohse,U,19890927.0,GER
209146,Anna,Bentzer,U,19821025.0,SWE
209147,Amoolya,Raghunath,U,19881207.0,IND
209148,Lizeth,King,U,19870606.0,AUS
209149,Megan,Sporndli,U,19880809.0,RSA
209150,Natasha,Swanepoel,U,19890525.0,RSA
209151,Jade,Pondicas,R,19910411.0,RSA
209152,Veronique,Luksich,R,19910712.0,RSA
209153,Hedda,Wolmarans,U,19890319.0,RSA
209154,Nantenaina,Ramalalaharivololona,U,19870710.0,MAD
209155,Marne,Roos,U,19890311.0,RSA
209156,Nicole,Smith,U,19890903.0,RSA
209157,Amparo,Botella Boix,R,19891213.0,ESP
209158,Sandra,Fornes Marques,U,19890906.0,ESP
209159,Ara,Micayabas,U,19870323.0,PHI
209160,Marie,Zalameda,U,19910614.0,USA
209161,Yeon Ju,Kim,U,19860913.0,KOR
209162,Rachael,Hall,U,19880912.0,GBR
209163,Melissa Rose,Orteza,U,19890609.0,PHI
209164,Julia,Chernyaeva,R,19900318.0,RUS
209165,Anna,Savitskaya,R,19800123.0,RUS
209166,Claudia,Wasilewski,U,19881129.0,FRA
209167,Perrine,Gauthier,R,19870414.0,FRA
209168,Sophie,Kobuch,U,19880329.0,FRA
209169,Camila,Belassi,L,19880315.0,URU
209170,Micaela,Moroni,R,19871003.0,ITA
209171,Giada,Calabretta,R,19860206.0,ITA
209172,Veronika,Adami,U,19880215.0,ITA
209173,Carlotta,Campus,U,19840107.0,ITA
209174,Adriana,Pereira,R,19900515.0,PAR
